sku,parent_sku,locale,attribute_family_code,type,categories,images,name,description,short_description,status,visible_individually,length,width,height,weight,price,special_price,special_price_from,special_price_to,url_key,meta_title,meta_keywords,meta_description,manage_stock,inventories,related_skus,cross_sell_skus,up_sell_skus,tax_status,tax_category_id,global_unique_id,cases_in_stock,custom_product_subtitle,pack_quantity,low_stock_amount,pmp_or_not,max_order,por_percentage,product_size,prom_id,prom_start,promo_end,total_sales,rrp_price,outer_pack_size,shipping_class,configurable_variants
902534,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK",,DESPERADO TROPICAL DAQUIRI RTD5.9% 330ML,DESPERADO TROPICAL DAQUIRI RTD5.9% 330ML,DESPERADO TROPICAL DAQUIRI RTD5.9% 330ML,1,1,,,,10,14.89,13.49,2025-05-05,2025-11-05,desperado-tropical-daquiri-rtd59-330ml-902534,,,,1,default=2,,,,19,1,,2,12X330ML,,,PLAIN,,34.98,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,2.29,,No Shipping class,
902535,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK",,RUM STRIPE RUM PUNCH7.5%,RUM STRIPE RUM PUNCH7.5%,RUM STRIPE RUM PUNCH7.5%,1,1,,,,10,17.99,,,,rum-stripe-rum-punch75-902535,,,,1,default=4,,,,19,1,,4,12X250ML,,,PLAIN,,27.75,,,,,,2.49,,No Shipping class,
902536,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK",,RUM STRIPE PINEAPPLE & COCONUT 7.5%,RUM STRIPE PINEAPPLE & COCONUT 7.5%,RUM STRIPE PINEAPPLE & COCONUT 7.5%,1,1,,,,10,17.99,,,,rum-stripe-pineapple-coconut-75-902536,,,,1,default=8,,,,19,1,,8,12X250ML,,,PLAIN,,27.75,,,,,,2.49,,No Shipping class,
902537,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK",,RUM STRIPE CHERRY & CRANBERRY7.5%,RUM STRIPE CHERRY & CRANBERRY7.5%,RUM STRIPE CHERRY & CRANBERRY7.5%,1,1,,,,10,17.99,,,,rum-stripe-cherry-cranberry75-902537,,,,1,default=7,,,,19,1,,7,12X250ML,,,PLAIN,,27.75,,,,,,2.49,,No Shipping class,
902674,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,STRONGBOW ORIGINAL CIDER PMP £6. 69x4,STRONGBOW ORIGINAL CIDER PMP £6. 69x4,STRONGBOW ORIGINAL CIDER PMP £6. 69x4,1,1,,,,10,24.49,,,,strongbow-original-cider-pmp-ps6-69x4-902674,,,,1,default=12,,,,19,1,,12,6X568ML,,,PMP,,26.79,,,,,,6.69,,No Shipping class,
902853,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,STRONGBOW 4 PACK PM£5.25,STRONGBOW 4 PACK PM£5.25,STRONGBOW 4 PACK PM£5.25,1,1,,,,10,16.89,16.79,2025-05-05,2025-11-05,strongbow-4-pack-pmps525-902853,,,,1,default=89,,,,19,1,,89,6X440ML,,,PMP,,35.66,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,5.25,,No Shipping class,
903050,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,HEINEKEN PREMIUM LAGER PINT,HEINEKEN PREMIUM LAGER PINT,HEINEKEN PREMIUM LAGER PINT,1,1,,,,10,27.99,,,,heineken-premium-lager-pint-903050,,,,1,default=7,,,,19,1,,7,6X568ML,,,PLAIN,,28.69,,,,,,7.85,,No Shipping class,
903681,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,RED STRIPE LAGER PINT PMP £7.85,RED STRIPE LAGER PINT PMP £7.85,RED STRIPE LAGER PINT PMP £7.85,1,1,,,,10,29.89,,,,red-stripe-lager-pint-pmp-ps785-903681,,,,1,default=22,,,,19,1,,22,6x568ML,,,PMP,,23.85,,,,,,7.85,,No Shipping class,
903781,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,DESPERADFOS JUNGLE BIRD,DESPERADFOS JUNGLE BIRD,DESPERADFOS JUNGLE BIRD,1,1,,,,10,28.99,,,,desperadfos-jungle-bird-903781,,,,1,default=1,,,,19,1,,1,20x400ML,,,PLAIN,,30.14,,,,,,2.49,,No Shipping class,
903782,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,DESPERADOS RED PREMIUM TEQUILA & GUARANA,DESPERADOS RED PREMIUM TEQUILA & GUARANA,DESPERADOS RED PREMIUM TEQUILA & GUARANA,1,1,,,,10,28.99,,,,desperados-red-premium-tequila-guarana-903782,,,,1,default=1,,,,19,1,,1,20x400ML,,,PLAIN,,30.14,,,,,,2.49,,No Shipping class,
903924,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,***HEINEKEN PREMIUM LAGER PINT PM7.99,***HEINEKEN PREMIUM LAGER PINT PM7.99,***HEINEKEN PREMIUM LAGER PINT PM7.99,1,1,,,,10,27.99,,,,heineken-premium-lager-pint-pm799-903924,,,,1,default=140,,,,19,1,,140,6x568ML,,,PMP,,29.94,,,,,,7.99,,No Shipping class,
15920,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,AMSTEL BEER CAN 4PACK,AMSTEL BEER CAN 4PACK,AMSTEL BEER CAN 4PACK,1,1,,,,10,22.79,,,,amstel-beer-can-4pack-15920,,,,1,default=2,,,,19,1,,2,6X440ML,,,PLAIN,,34.79,,,,,,6.99,,No Shipping class,
15941,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,BIRRA MORETTI BEER LGE NRB,BIRRA MORETTI BEER LGE NRB,BIRRA MORETTI BEER LGE NRB,1,1,,,,10,22.99,,,,birra-moretti-beer-lge-nrb-15941,,,,1,default=15,,,,19,1,,15,12x660ML,,,PLAIN,,17.6,,,,,,2.79,,No Shipping class,
15981,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,BIRRA MORETTI CANS 4pk,BIRRA MORETTI CANS 4pk,BIRRA MORETTI CANS 4pk,1,1,,,,10,26.99,26.49,2025-05-05,2025-11-05,birra-moretti-cans-4pk-15981,,,,1,default=40,,,,19,1,,40,6x440ML,,,PLAIN,,32.44,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,7.99,,No Shipping class,
136524,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,BIRRA MORETTI BEER NRB 12PACK,BIRRA MORETTI BEER NRB 12PACK,BIRRA MORETTI BEER NRB 12PACK,1,1,,,,10,9.29,6.99,2025-05-05,2025-11-05,birra-moretti-beer-nrb-12pack-136524,,,,1,default=96,,,,19,1,,96,12X330ML,,,PLAIN,,41.57,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,1.59,,No Shipping class,
79205,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,HEINEKEN CAN £6.50 4PK,HEINEKEN CAN £6.50 4PK,HEINEKEN CAN £6.50 4PK,1,1,,,,10,20.99,19.99,2025-05-05,2025-11-05,heineken-can-ps650-4pk-79205,,,,1,default=90,,,,19,1,,90,6X440ML,,,PMP,,35.42,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,6.5,,No Shipping class,
116031,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,HEINEKEN PREMIUM LAGER PINT PM7.85,HEINEKEN PREMIUM LAGER PINT PM7.85,HEINEKEN PREMIUM LAGER PINT PM7.85,1,1,,,,10,27.99,25.99,2025-05-05,2025-11-05,heineken-premium-lager-pint-pm785-116031,,,,1,default=24,,,,19,1,,24,6X568ML,,,PMP,,28.69,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,7.85,,No Shipping class,
116040,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,HEINEKEN LAGER NRB,HEINEKEN LAGER NRB,HEINEKEN LAGER NRB,1,1,,,,10,20.79,,,,heineken-lager-nrb-116040,,,,1,default=6,,,,19,1,,6,12x650ML,,,PLAIN,,30.47,,,,,,2.99,,No Shipping class,
116042,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/ALCOHOL FREE AND LOW ALCOHOL",,HEINEKEN LAGER 0.0% NRB 4PACK,HEINEKEN LAGER 0.0% NRB 4PACK,HEINEKEN LAGER 0.0% NRB 4PACK,1,1,,,,10,15.99,,,,heineken-lager-00-nrb-4pack-116042,,,,1,default=8,,,,19,1,,8,6x330ML,,,PLAIN,,19.85,,,,,,3.99,,No Shipping class,
116048,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,HEINEKEN LAGER NRB,HEINEKEN LAGER NRB,HEINEKEN LAGER NRB,1,1,,,,10,9.79,8.49,2025-05-05,2025-11-05,heineken-lager-nrb-116048,,,,1,default=408,,,,19,1,,408,12X330ML,,,PLAIN,,24.11,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,1.29,,No Shipping class,
186801,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,DRAGON STOUT NRB,DRAGON STOUT NRB,DRAGON STOUT NRB,1,1,,,,10,29.29,27.99,2025-05-05,2025-11-05,dragon-stout-nrb-186801,,,,1,default=57,,,,19,1,,57,24X284ML,,,PLAIN,,36.05,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,2.29,,No Shipping class,
111561,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,DESPERADOS TEQUILA BEER,DESPERADOS TEQUILA BEER,DESPERADOS TEQUILA BEER,1,1,,,,10,29.79,,,,desperados-tequila-beer-111561,,,,1,default=70,,,,19,1,,70,6X500ML,,,PLAIN,,33.73,,,,,,8.99,,No Shipping class,
111564,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,DESPERADOS NRB 3PACK,DESPERADOS NRB 3PACK,DESPERADOS NRB 3PACK,1,1,,,,10,27.99,,,,desperados-nrb-3pack-111564,,,,1,default=1,,,,19,1,,1,8X330ML,,,PLAIN,,22.11,,,,,,5.39,,No Shipping class,
111565,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,DESPERADOS TEQUILA BEER NRB,DESPERADOS TEQUILA BEER NRB,DESPERADOS TEQUILA BEER NRB,1,1,,,,10,27.99,,,,desperados-tequila-beer-nrb-111565,,,,1,default=4,,,,19,1,,4,12X650ML,,,PLAIN,,19.8,,,,,,3.49,,No Shipping class,
93316,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,KRONENBOURG 1664 LARGE NRB,KRONENBOURG 1664 LARGE NRB,KRONENBOURG 1664 LARGE NRB,1,1,,,,10,14.99,,,,kronenbourg-1664-large-nrb-93316,,,,1,default=3,,,,19,1,,3,8x660ML,,,PLAIN,,35.57,,,,,,3.49,,No Shipping class,
86871,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,SOL BEER 4.2%,SOL BEER 4.2%,SOL BEER 4.2%,1,1,,,,10,10.99,,,,sol-beer-42-86871,,,,1,default=6,,,,19,1,,6,12x330ML,,,PLAIN,,4.43,,,,,,1.15,,No Shipping class,
42568,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,STRONGBOW DARK FRUIT CIDER PMP £5.99,STRONGBOW DARK FRUIT CIDER PMP £5.99,STRONGBOW DARK FRUIT CIDER PMP £5.99,1,1,,,,10,22.49,,,,strongbow-dark-fruit-cider-pmp-ps599-42568,,,,1,default=40,,,,19,1,,40,6X440ML,,,PMP,,24.91,,,,,,5.99,,No Shipping class,
42580,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,***STRONGBOW ROSE CAN 4PACK,***STRONGBOW ROSE CAN 4PACK,***STRONGBOW ROSE CAN 4PACK,1,1,,,,10,24.79,,,,strongbow-rose-can-4pack-42580,,,,1,default=1,,,,19,1,,1,6X440ML,,,PLAIN,,16.67,,,,,,5.95,,No Shipping class,
12537,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,OLD MOUT KIWI&LIME CIDER,OLD MOUT KIWI&LIME CIDER,OLD MOUT KIWI&LIME CIDER,1,1,,,,10,17.49,,,,old-mout-kiwilime-cider-12537,,,,1,default=6,,,,19,1,,6,12X500ML,,,PLAIN,,20.14,,,,,,2.19,,No Shipping class,
12538,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,OLD MOUT PINEAPPLE&RASPBERRY CIDER,OLD MOUT PINEAPPLE&RASPBERRY CIDER,OLD MOUT PINEAPPLE&RASPBERRY CIDER,1,1,,,,10,17.49,,,,old-mout-pineappleraspberry-cider-12538,,,,1,default=2,,,,19,1,,2,12X500ML,,,PLAIN,,34.98,,,,,,2.69,,No Shipping class,
12539,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,OLD MOUT BERRIES&CHERRIES CIDER,OLD MOUT BERRIES&CHERRIES CIDER,OLD MOUT BERRIES&CHERRIES CIDER,1,1,,,,10,17.49,,,,old-mout-berriescherries-cider-12539,,,,1,default=5,,,,19,1,,5,12X500ML,,,PLAIN,,20.14,,,,,,2.19,,No Shipping class,
87060,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,BULMERS ORIGINAL CIDER,BULMERS ORIGINAL CIDER,BULMERS ORIGINAL CIDER,1,1,,,,10,11.49,11.39,2025-05-05,2025-11-05,bulmers-original-cider-87060,,,,1,default=13,,,,19,1,,13,12X500ML,,,PLAIN,,35.81,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,1.79,,No Shipping class,
87086,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,STRONGBOW CIDER PET,STRONGBOW CIDER PET,STRONGBOW CIDER PET,1,1,,,,10,17.49,,,,strongbow-cider-pet-87086,,,,1,default=8,,,,19,1,,8,6x2LTR,,,PLAIN,,29.9,,,,,,4.99,,No Shipping class,
88065,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,BULMERS RED BERRIES&LIME CIDER,BULMERS RED BERRIES&LIME CIDER,BULMERS RED BERRIES&LIME CIDER,1,1,,,,10,14.79,,,,bulmers-red-berrieslime-cider-88065,,,,1,default=7,,,,19,1,,7,12X500ML,,,PLAIN,,32.47,,,,,,2.19,,No Shipping class,
139062,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER",,SCRUMPY JACK CIDER CAN,SCRUMPY JACK CIDER CAN,SCRUMPY JACK CIDER CAN,1,1,,,,10,22.99,22.49,2025-05-05,2025-11-05,scrumpy-jack-cider-can-139062,,,,1,default=115,,,,19,1,,115,6X500ML,,,PLAIN,,20.59,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,5.79,,No Shipping class,
139063,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,SAGRES LAGER,SAGRES LAGER,SAGRES LAGER,1,1,,,,10,22.49,,,,sagres-lager-139063,,,,1,default=1,,,,19,1,,1,4x330ML,,,PLAIN,,85.93,,,,,,7.99,,No Shipping class,
139065,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,SUPER BOCK LAGER,SUPER BOCK LAGER,SUPER BOCK LAGER,1,1,,,,10,21.49,,,,super-bock-lager-139065,,,,1,default=2,,,,19,1,,2,24x330ML,,,PLAIN,,32.42,,,,,,1.59,,No Shipping class,
148762,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER",,TIGER BEER NRB,TIGER BEER NRB,TIGER BEER NRB,1,1,,,,10,22.99,,,,tiger-beer-nrb-148762,,,,1,default=1,,,,19,1,,1,12x640ML,,,PLAIN,,42.38,,,,,,3.99,,No Shipping class,
111864,,en,variant_family,simple,"BEER, CIDER, ALCOHOL FREE & READY TO DRINK/ALES AND BITTERS",,NEWCASTLE BROWN ALE NRB,NEWCASTLE BROWN ALE NRB,NEWCASTLE BROWN ALE NRB,1,1,,,,10,17.49,,,,newcastle-brown-ale-nrb-111864,,,,1,default=3,,,,19,1,,3,12x550ML,,,PLAIN,,41.51,,,,,,2.99,,No Shipping class,
903473,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,***AMOY DARK SOY SAUCE PM£2.25,***AMOY DARK SOY SAUCE PM£2.25,***AMOY DARK SOY SAUCE PM£2.25,1,1,,,,10,7.99,,,,amoy-dark-soy-sauce-pmps225-903473,,,,1,default=1,,,,19,3,,1,6X150ML,,,PMP,,40.81,,,,,,2.25,,No Shipping class,
28546,,en,variant_family,simple,GROCERY/TINNED FOOD,,*HEINZ BEANS&SAUSAGES PM£2.20,*HEINZ BEANS&SAUSAGES PM£2.20,*HEINZ BEANS&SAUSAGES PM£2.20,1,1,,,,10,11.49,,,,heinz-beanssausages-pmps220-28546,,,,1,default=2,,,,19,3,,2,6x415GRM,,,PMP,,12.95,,,,,,2.2,,No Shipping class,
76999,,en,variant_family,simple,GROCERY/TINNED FOOD,,HEINZ BEANZ PM£1.10,HEINZ BEANZ PM£1.10,HEINZ BEANZ PM£1.10,1,1,,,,10,23.55,,,,heinz-beanz-pmps110-76999,,,,1,default=2,,,,19,3,,2,24x200G,,,PMP,,10.8,,,,,,1.1,,No Shipping class,
77467,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,HEINZ MACARONI CHEESE PM£2.20,HEINZ MACARONI CHEESE PM£2.20,HEINZ MACARONI CHEESE PM£2.20,1,1,,,,10,9.69,,,,heinz-macaroni-cheese-pmps220-77467,,,,1,default=3,,,,19,3,,3,6x400GRM,,,PMP,,18.84,,,,,,1.99,,No Shipping class,
72776,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,HEINZ RAVIOLI PM£2.20,HEINZ RAVIOLI PM£2.20,HEINZ RAVIOLI PM£2.20,1,1,,,,10,9.99,,,,heinz-ravioli-pmps220-72776,,,,1,default=2,,,,19,3,,2,6X400GRM,,,PMP,,24.32,,,,,,2.2,,No Shipping class,
72801,,en,variant_family,simple,GROCERY/SOUP,,HEINZ OXTAIL SOUP PM£1.89,HEINZ OXTAIL SOUP PM£1.89,HEINZ OXTAIL SOUP PM£1.89,1,1,,,,10,15.99,,,,heinz-oxtail-soup-pmps189-72801,,,,1,default=6,,,,19,3,,6,12X400GRM,,,PMP,,29.5,,,,,,1.89,,No Shipping class,
72802,,en,variant_family,simple,GROCERY/SOUP,,HEINZ CHICKEN SOUP PM£1.89,HEINZ CHICKEN SOUP PM£1.89,HEINZ CHICKEN SOUP PM£1.89,1,1,,,,10,14.99,,,,heinz-chicken-soup-pmps189-72802,,,,1,default=6,,,,19,3,,6,12X400GRM,,,PMP,,33.91,,,,,,1.89,,No Shipping class,
15028,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,HEINZ TOMATO KETCHUP PM£3.35,HEINZ TOMATO KETCHUP PM£3.35,HEINZ TOMATO KETCHUP PM£3.35,1,1,,,,10,25.69,,,,heinz-tomato-ketchup-pmps335-15028,,,,1,default=3,,,,19,3,,3,10X460GM,,,PMP,,23.31,,,,,,3.35,,No Shipping class,
34673,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,AMOY DARK SOY SAUCE £2.25,AMOY DARK SOY SAUCE £2.25,AMOY DARK SOY SAUCE £2.25,1,1,,,,10,7.99,,,,amoy-dark-soy-sauce-ps225-34673,,,,1,default=1,,,,19,3,,1,6X150ML,,,PMP,,21.2,,,,,,1.69,,No Shipping class,
48506,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,AMOY LIGHT SOY SAUCE,AMOY LIGHT SOY SAUCE,AMOY LIGHT SOY SAUCE,1,1,,,,10,6.79,,,,amoy-light-soy-sauce-48506,,,,1,default=3,,,,19,3,,3,6X150ML,,,PLAIN,,24.05,,,,,,1.49,,No Shipping class,
900499,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,HEINZ BURGER SAUCE (TOPDWN),HEINZ BURGER SAUCE (TOPDWN),HEINZ BURGER SAUCE (TOPDWN),1,1,,,,10,14.99,,,,heinz-burger-sauce-topdwn-900499,,,,1,default=5,,,,19,3,,5,8X220ML,,,PLAIN,,30.34,,,,,,2.69,,No Shipping class,
900501,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,HEINZ CLASSIC BBQ SAUCE PMP £3.35,HEINZ CLASSIC BBQ SAUCE PMP £3.35,HEINZ CLASSIC BBQ SAUCE PMP £3.35,1,1,,,,10,12.99,,,,heinz-classic-bbq-sauce-pmp-ps335-900501,,,,1,default=2,,,,19,3,,2,5X480G,,,PMP,,29.59,,,,,,3.69,,No Shipping class,
900491,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,HEINZ PM £2.89 SERIOUSLY GOOD MAYO,HEINZ PM £2.89 SERIOUSLY GOOD MAYO,HEINZ PM £2.89 SERIOUSLY GOOD MAYO,1,1,,,,10,11.99,,,,heinz-pm-ps289-seriously-good-mayo-900491,,,,1,default=1,,,,19,3,,1,6X400ML,,,PMP,,30.85,,,,,,2.89,,No Shipping class,
900653,,en,variant_family,simple,GROCERY/TINNED FOOD,,HNZ SPAGHETTI PMP £1.59,HNZ SPAGHETTI PMP £1.59,HNZ SPAGHETTI PMP £1.59,1,1,,,,10,24.99,,,,hnz-spaghetti-pmp-ps159-900653,,,,1,default=1,,,,19,1,,1,24x400GM,,,PMP,,21.42,,,,,,1.59,,No Shipping class,
900505,,en,variant_family,simple,GROCERY/TINNED FOOD,,HP BAKED BEANS PM £1.09,HP BAKED BEANS PM £1.09,HP BAKED BEANS PM £1.09,1,1,,,,10,15.59,,,,hp-baked-beans-pm-ps109-900505,,,,1,default=16,,,,19,3,,16,24X415G,,,PMP,,40.41,,,,,,1.09,,No Shipping class,
171245,,en,variant_family,configurable,SPIRITS/RUM,,ANANSI SPICED CASSIA&LIME DRINK,ANANSI SPICED CASSIA&LIME DRINK,ANANSI SPICED CASSIA&LIME DRINK,1,1,,,,,,,,,anansi-spiced-cassialime-drink-171245,,,,,,,,,,,,1,,,,PLAIN,,28.05,,,,,,9.99,,No Shipping class,"sku=171245a,pack_size=Pack 1|sku=171245c,pack_size=Pack 2"
171245a,171245,en,variant_family,simple,SPIRITS/RUM,,ANANSI SPICED CASSIA&LIME DRINK,ANANSI SPICED CASSIA&LIME DRINK,ANANSI SPICED CASSIA&LIME DRINK,1,0,,,,10,5.99,,,,anansi-spiced-cassialime-drink-171245a,,,,1,default=9,,,,19,1,,1,1X70CL,,,PLAIN,,28.05,,,,,,9.99,,No Shipping class,
171245c,171245,en,variant_family,simple,SPIRITS/RUM,,ANANSI SPICED CASSIA&LIME DRINK,ANANSI SPICED CASSIA&LIME DRINK,ANANSI SPICED CASSIA&LIME DRINK,1,0,,,,10,28.99,,,,anansi-spiced-cassialime-drink-171245c,,,,1,default=9,,,,19,1,,1,6X1X70CL,6,,PLAIN,,28.05,,,,,,9.99,,No Shipping class,
148443,,en,variant_family,simple,"WINE/PORT, SHERRY, VERMOUTH & FORTIFIED WINE",,CRABBIES GINGER WINE,CRABBIES GINGER WINE,CRABBIES GINGER WINE,1,1,,,,10,29.99,,,,crabbies-ginger-wine-148443,,,,1,default=5,,,,19,1,,5,6X70CL,,,PLAIN,,24.93,,,,,,7.99,,No Shipping class,
177346,,en,variant_family,simple,WINE/PERRY,,LAMBRINI ORIGINAL 1.25LTR,LAMBRINI ORIGINAL 1.25LTR,LAMBRINI ORIGINAL 1.25LTR,1,1,,,,10,15.49,14.89,2025-05-05,2025-11-05,lambrini-original-125ltr-177346,,,,1,default=28,,,,19,1,,28,6X1.25LTR,,,PLAIN,,22.36,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,3.99,,No Shipping class,
142085,,en,variant_family,simple,WINE/RED WINE,,LA UMBRA SHIRAZ (HUNG),LA UMBRA SHIRAZ (HUNG),LA UMBRA SHIRAZ (HUNG),1,1,,,,10,21.99,,,,la-umbra-shiraz-hung-142085,,,,1,default=5,,,,19,1,,5,6X75CL,,,PLAIN,,24.04,,,,,,5.79,,No Shipping class,
59007,,en,variant_family,configurable,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,STUKABERG LIQUER,STUKABERG LIQUER,STUKABERG LIQUER,1,1,,,,,,,,,stukaberg-liquer-59007,,,,,,,,,,,,1,,,,PLAIN,,20.96,,,,,,8.79,,No Shipping class,"sku=59007a,pack_size=Pack 1|sku=59007c,pack_size=Pack 2"
59007a,59007,en,variant_family,simple,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,STUKABERG LIQUER,STUKABERG LIQUER,STUKABERG LIQUER,1,0,,,,10,5.79,,,,stukaberg-liquer-59007a,,,,1,default=11,,,,19,1,,1,1X70CL,,,PLAIN,,20.96,,,,,,8.79,,No Shipping class,
59007c,59007,en,variant_family,simple,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,STUKABERG LIQUER,STUKABERG LIQUER,STUKABERG LIQUER,1,0,,,,10,33.99,,,,stukaberg-liquer-59007c,,,,1,default=11,,,,19,1,,1,6X1X70CL,6,,PLAIN,,20.96,,,,,,8.79,,No Shipping class,
110602,,en,variant_family,configurable,SPIRITS/BRANDY & COGNAC,,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,1,1,,,,,,,,,jules-clairon-napolean-brandy-pmps1099-110602,,,,,,,,,,,,2,,,,PMP,,23.68,,,,,,10.99,,No Shipping class,"sku=110602a,pack_size=Pack 1|sku=110602c,pack_size=Pack 2|sku=110602b,pack_size=Pack 3"
110602a,110602,en,variant_family,simple,SPIRITS/BRANDY & COGNAC,,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,1,0,,,,10,6.99,,,,jules-clairon-napolean-brandy-pmps1099-110602a,,,,1,default=34,,,,19,1,,2,1X35CL,,,PMP,,23.68,,,,,,10.99,,No Shipping class,
110602c,110602,en,variant_family,simple,SPIRITS/BRANDY & COGNAC,,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,JULES CLAIRON NAPOLEAN BRANDY PM£10.99,1,0,,,,10,41.79,,,,jules-clairon-napolean-brandy-pmps1099-110602c,,,,1,default=34,,,,19,1,,2,6X1X35CL,6,,PMP,,23.68,,,,,,10.99,,No Shipping class,
