"sku","parent_sku","locale","attribute_family_code","type","categories","images","name","description","short_description","status","visible_individually","length","width","height","weight","price","special_price","special_price_from","special_price_to","url_key","meta_title","meta_keywords","meta_description","manage_stock","inventories","related_skus","cross_sell_skus","up_sell_skus","tax_status","tax_category_id","global_unique_id","cases_in_stock","custom_product_subtitle","pack_quantity","low_stock_amount","pmp_or_not","max_order","por_percentage","product_size","prom_id","prom_start","promo_end","total_sales","rrp_price","outer_pack_size","shipping_class","configurable_variants","priority","errors"
"74106","","en","variant_family","simple","NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE","0","DINA PLASTIC FOOD CONTAINER WITH LIDS 500ML","DINA PLASTIC FOOD CONTAINER WITH LIDS 500ML","DINA PLASTIC FOOD CONTAINER WITH LIDS 500ML","1","1","","","","10","0.99","0","01/09/2025","07/09/2025","dina-plastic-food-container-with-lids-500ml-74106","","","","22","default=28","","","","19","1","","22","1x5PC","","","PLAIN","0","54.13","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.59","","No Shipping class","0","110",""
"902095","","en","variant_family","simple","CONFECTIONERY/SWEET BAGS","902095.webp","HARIBO HAPPY COLA PM£1.25","HARIBO HAPPY COLA PM£1.25","HARIBO HAPPY COLA PM£1.25","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","haribo-happy-cola-pmps125-902095","","","","15","default=13","","","","19","1","","15","12x154G","","","PMP","0","30.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.25","","No Shipping class","0","111",""
"48210","","en","variant_family","simple","CONFECTIONERY/SWEET BAGS","48210.webp","HARIBO BALLA STIXX STRAWBERRY PM£1.25","HARIBO BALLA STIXX STRAWBERRY PM£1.25","HARIBO BALLA STIXX STRAWBERRY PM£1.25","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","haribo-balla-stixx-strawberry-pmps125-48210","","","","29","default=5","","","","19","1","","29","12x140G","","","PMP","0","30.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.25","","No Shipping class","0","112",""
"111433","","en","variant_family","simple","CONFECTIONERY/SWEET BAGS","111433.webp","HARIBO MAOAM PINBALLS BAGS PM£1.25","HARIBO MAOAM PINBALLS BAGS PM£1.25","HARIBO MAOAM PINBALLS BAGS PM£1.25","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","haribo-maoam-pinballs-bags-pmps125-111433","","","","20","default=1","","","","19","1","","20","14x161G","","","PMP","0","28.75","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.25","","No Shipping class","0","113",""
"63254","","en","variant_family","simple","CONFECTIONERY/SWEET BAGS","63254.webp","BEBETO WATERMELON PM50P","BEBETO WATERMELON PM50P","BEBETO WATERMELON PM50P","1","1","","","","10","4.99","0","01/09/2025","07/09/2025","bebeto-watermelon-pm50p-63254","","","","6","default=16","","","","19","1","","6","20x70GRM","","","PMP","0","35.32","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.5","","No Shipping class","0","114",""
"122778","","en","variant_family","simple","CONFECTIONERY/SWEET BAGS","122778.webp","BEBETO STRAWBERRY LACES PM£1.0","BEBETO STRAWBERRY LACES PM£1.0","BEBETO STRAWBERRY LACES PM£1.0","1","1","","","","10","7.29","0","01/09/2025","07/09/2025","bebeto-strawberry-laces-pmps10-122778","","","","16","default=14","","","","19","1","","16","12x160GRM","","","PMP","0","27.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1","","No Shipping class","0","115",""
"900154","","en","variant_family","simple","CONFECTIONERY/SWEET BAGS","900154.webp","BEBETO PM £1.00 FIZZY STRAWBERRY LA","BEBETO PM £1.00 FIZZY STRAWBERRY LA","BEBETO PM £1.00 FIZZY STRAWBERRY LA","1","1","","","","10","6.99","0","01/09/2025","07/09/2025","bebeto-pm-ps100-fizzy-strawberry-la-900154","","","","14","default=5","","","","19","1","","14","12x200G","","","PMP","0","30.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1","","No Shipping class","0","116",""
"902799","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","902799.webp","RIZLA KING SLIM NATURA 50'S","RIZLA KING SLIM NATURA 50'S","RIZLA KING SLIM NATURA 50'S","1","1","","","","10","12.99","0","01/09/2025","07/09/2025","rizla-king-slim-natura-50s-902799","","","","21","default=22","","","","19","1","","21","50x50'S","","","PLAIN","0","53.63","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.75","","No Shipping class","0","117",""
"902802","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","902802.webp","RIZLA FLAVOUR CARDS-MINT 25'S","RIZLA FLAVOUR CARDS-MINT 25'S","RIZLA FLAVOUR CARDS-MINT 25'S","1","1","","","","10","8.19","0","01/09/2025","07/09/2025","rizla-flavour-cards-mint-25s-902802","","","","15","default=7","","","","19","1","","15","25x25'S","","","PLAIN","0","60.29","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","0","118",""
"902803","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","902803.webp","RAW CONNOISSEUR CLASSIC ROLLING PAPERS 24PK","RAW CONNOISSEUR CLASSIC ROLLING PAPERS 24PK","RAW CONNOISSEUR CLASSIC ROLLING PAPERS 24PK","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","raw-connoisseur-classic-rolling-papers-24pk-902803","","","","28","default=21","","","","19","1","","28","24x24PK","","","PLAIN","0","49.55","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","0","119",""
"902805","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","902805.webp","RIZLA KING SIZE THIN BLUE SLIM","RIZLA KING SIZE THIN BLUE SLIM","RIZLA KING SIZE THIN BLUE SLIM","1","1","","","","10","13.99","0","01/09/2025","07/09/2025","rizla-king-size-thin-blue-slim-902805","","","","17","default=7","","","","19","1","","17","50x50","","","PLAIN","0","66.08","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","0","120",""
"902810","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","902810.webp","RAW BLACK TIPS 50PK","RAW BLACK TIPS 50PK","RAW BLACK TIPS 50PK","1","1","","","","10","5.99","0","01/09/2025","07/09/2025","raw-black-tips-50pk-902810","","","","11","default=8","","","","19","1","","11","50x50PK","","","PLAIN","0","63.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.39","","No Shipping class","0","121",""
"902841","","en","variant_family","configurable","NON-FOOD AND STATIONERY/STATIONERY","0","MINI UMBRELLAS BLACK AUTO OPEN/CLOSE 23605B","MINI UMBRELLAS BLACK AUTO OPEN/CLOSE 23605B","MINI UMBRELLAS BLACK AUTO OPEN/CLOSE 23605B","1","1","","","","0","0","0","01/09/2025","07/09/2025","mini-umbrellas-black-auto-openclose-23605b-902841","","","","60","0","","","","0","0","","5","1x1","","","PLAIN","0","28.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","4.99","","No Shipping class","sku=902841a,pack_size=Pack 1|sku=902841c,pack_size=Pack 2","122","The special price field must be less than 0."
"903608","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","903608.webp","GSD DISPOSABLE LIGHTER","GSD DISPOSABLE LIGHTER","GSD DISPOSABLE LIGHTER","1","1","","","","10","3.49","0","01/09/2025","07/09/2025","gsd-disposable-lighter-903608","","","","18","default=27","","","","19","1","","18","50x1","","","PLAIN","0","16.24","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.1","","No Shipping class","0","123",""
"106947","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","106947.webp","RIZLA RED PAPERS","RIZLA RED PAPERS","RIZLA RED PAPERS","1","1","","","","10","14.29","0","01/09/2025","07/09/2025","rizla-red-papers-106947","","","","57","default=50","","","","19","1","","57","100xSTD","","","PLAIN","0","40.46","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.29","","No Shipping class","0","124",""
"106953","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","0","RIZLA GREEN PAPERS","RIZLA GREEN PAPERS","RIZLA GREEN PAPERS","1","1","","","","10","16.99","0","01/09/2025","07/09/2025","rizla-green-papers-106953","","","","23","default=27","","","","19","1","","23","100xSTD","","","PLAIN","0","41.57","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.39","","No Shipping class","0","125",""
"106977","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","0","RIZLA LIQUORICE PAPERS","RIZLA LIQUORICE PAPERS","RIZLA LIQUORICE PAPERS","1","1","","","","10","30.99","0","01/09/2025","07/09/2025","rizla-liquorice-papers-106977","","","","43","default=48","","","","19","1","","43","100xSTD","","","PLAIN","0","21.66","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.49","","No Shipping class","0","126",""
"69530","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","69530.webp","RIZLA RED PAPERS KING SIZE","RIZLA RED PAPERS KING SIZE","RIZLA RED PAPERS KING SIZE","1","1","","","","10","21.89","0","01/09/2025","07/09/2025","rizla-red-papers-king-size-69530","","","","20","default=22","","","","19","1","","20","50xK/SIZE","","","PLAIN","0","6.12","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.69","","No Shipping class","0","127",""
"43106","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","43106.webp","RIZLA KING SIZE SILVER SLIM","RIZLA KING SIZE SILVER SLIM","RIZLA KING SIZE SILVER SLIM","1","1","","","","10","14.99","0","01/09/2025","07/09/2025","rizla-king-size-silver-slim-43106","","","","21","default=29","","","","19","1","","21","50xK/SIZE","","","PLAIN","0","52.03","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.75","","No Shipping class","0","128",""
"87867","","en","variant_family","simple","NON-FOOD AND STATIONERY/BATTERIES","87867.webp","DURACELL BATTERY PLUS POWER MN1500 (AA)","DURACELL BATTERY PLUS POWER MN1500 (AA)","DURACELL BATTERY PLUS POWER MN1500 (AA)","1","1","","","","10","30.69","29.29","01/09/2025","07/09/2025","duracell-battery-plus-power-mn1500-aa-87867","","","","10","default=17","","","","19","1","","10","20x4PACK","","","PLAIN","0","38.41","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","129",""
"116282","","en","variant_family","simple","NON-FOOD AND STATIONERY/BATTERIES","116282.webp","PANASONIC BATTERIES RED R14 (C)","PANASONIC BATTERIES RED R14 (C)","PANASONIC BATTERIES RED R14 (C)","1","1","","","","10","6.49","6.29","01/09/2025","07/09/2025","panasonic-batteries-red-r14-c-116282","","","","36","default=24","","","","19","1","","36","12x2S","","","PLAIN","0","56.44","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.49","","No Shipping class","0","130",""
"900028","","en","variant_family","simple","TOBACCO & VAPES/CIGARETTE PAPERS & LIGHTERS","900028.webp","RIZLA STD SILVER REGULAR GX","RIZLA STD SILVER REGULAR GX","RIZLA STD SILVER REGULAR GX","1","1","","","","10","16.99","0","01/09/2025","07/09/2025","rizla-std-silver-regular-gx-900028","","","","51","default=59","","","","19","1","","51","100xSINGLE","","","PLAIN","0","47.72","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.39","","No Shipping class","0","131",""
"31423","","en","variant_family","simple","GROCERY/TINNED FOOD","31423.webp","DUNNS RIVER PEAS&BEANS","DUNNS RIVER PEAS&BEANS","DUNNS RIVER PEAS&BEANS","1","1","","","","10","7.19","6.99","01/09/2025","07/09/2025","dunns-river-peasbeans-31423","","","","2","default=3","","","","19","3","","2","12x400GM","","","PLAIN","0","22.05","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.79","","No Shipping class","0","132",""
"191897","","en","variant_family","simple","GROCERY/COOKING SAUCE & PASTA","191897.webp","ENCONA WEST INDIAN ORGINALHOT PEPPER SAUCE PM£1.19","ENCONA WEST INDIAN ORGINALHOT PEPPER SAUCE PM£1.19","ENCONA WEST INDIAN ORGINALHOT PEPPER SAUCE PM£1.19","1","1","","","","10","5.19","0","01/09/2025","07/09/2025","encona-west-indian-orginalhot-pepper-sauce-pmps119-191897","","","","6","default=5","","","","19","3","","6","6x142ML","","","PMP","0","20.31","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.19","","No Shipping class","0","133",""
"900543","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","900543.webp","GRACE GREEN PLANTAIN CHIPS","GRACE GREEN PLANTAIN CHIPS","GRACE GREEN PLANTAIN CHIPS","1","1","","","","10","6.99","0","01/09/2025","07/09/2025","grace-green-plantain-chips-900543","","","","20","default=2","","","","19","3","","20","9x85G","","","PLAIN","0","26.71","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.09","","No Shipping class","0","134",""
"902089","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/DISHWASHER & WASHING UP","902089.webp","EASY WUL ORIGINAL£0.79P","EASY WUL ORIGINAL£0.79P","EASY WUL ORIGINAL£0.79P","1","1","","","","10","3.49","3.29","01/09/2025","07/09/2025","easy-wul-originalps079p-902089","","","","68","default=85","","","","19","1","","68","8x500ML","","","PMP","0","33.73","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.79","","No Shipping class","0","135",""
"902090","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/DISHWASHER & WASHING UP","902090.webp","EASY WUL LEMON£0.79P","EASY WUL LEMON£0.79P","EASY WUL LEMON£0.79P","1","1","","","","10","3.49","3.29","01/09/2025","07/09/2025","easy-wul-lemonps079p-902090","","","","174","default=186","","","","19","1","","174","8x500G","","","PMP","0","33.73","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.79","","No Shipping class","0","136",""
"112355","","en","variant_family","configurable","SPIRITS/WHISKY","0","GRANTS TRIPLE WOOD WHISKY PM£18.29","GRANTS TRIPLE WOOD WHISKY PM£18.29","GRANTS TRIPLE WOOD WHISKY PM£18.29","1","1","","","","0","0","0","01/09/2025","07/09/2025","grants-triple-wood-whisky-pmps1829-112355","","","","90","0","","","","0","0","","15","1x70CL","","","PMP","0","15.31","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","16.99","","No Shipping class","sku=112355a,pack_size=Pack 1|sku=112355c,pack_size=Pack 2","137","The special price field must be less than 0."
"87903","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER","87903.webp","REKORDERLIG CIDER MANGO & RASPBERRY 15x500ML","REKORDERLIG CIDER MANGO & RASPBERRY 15x500ML","REKORDERLIG CIDER MANGO & RASPBERRY 15x500ML","1","1","","","","10","22.99","0","01/09/2025","07/09/2025","rekorderlig-cider-mango-raspberry-15x500ml-87903","","","","1","default=5","","","","19","1","","1","15x500ML","","","PLAIN","0","24.53","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.49","","No Shipping class","0","138",""
"879095","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/CIDER","879095.webp","REKORDERLIG CIDER STRAWBERRY & LIME 15x500ML","REKORDERLIG CIDER STRAWBERRY & LIME 15x500ML","REKORDERLIG CIDER STRAWBERRY & LIME 15x500ML","1","1","","","","10","22.99","0","01/09/2025","07/09/2025","rekorderlig-cider-strawberry-lime-15x500ml-879095","","","","1","default=3","","","","19","1","","1","15x500ML","","","PLAIN","0","24.53","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.49","","No Shipping class","0","139",""
"17864","","en","variant_family","configurable","SPIRITS/RUM","0","BACARDI CARTA BLANCA RUM PM£17.99","BACARDI CARTA BLANCA RUM PM£17.99","BACARDI CARTA BLANCA RUM PM£17.99","1","1","","","","0","0","0","01/09/2025","07/09/2025","bacardi-carta-blanca-rum-pmps1799-17864","","","","137","0","","","","0","0","","22","1x70CL","","","PMP","0","20.02","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","17.99","","No Shipping class","sku=17864a,pack_size=Pack 1|sku=17864c,pack_size=Pack 2","140","The special price field must be less than 0."
"138331","","en","variant_family","simple","WINE/WHITE WINE","138331.webp","CASILLERO SAUVIGNON BLANC","CASILLERO SAUVIGNON BLANC","CASILLERO SAUVIGNON BLANC","1","1","","","","10","33.79","0","01/09/2025","07/09/2025","casillero-sauvignon-blanc-138331","","","","12","default=21","","","","19","1","","12","6x75CL","","","PLAIN","0","23.72","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","8.99","","No Shipping class","0","141",""
"200090","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","ESTRELLA GALICIA CERVEZA LAGER 24x33CL","ESTRELLA GALICIA CERVEZA LAGER 24x33CL","ESTRELLA GALICIA CERVEZA LAGER 24x33CL","1","1","","","","10","22.99","0","01/09/2025","07/09/2025","estrella-galicia-cerveza-lager-24x33cl-200090","","","","2","default=3","","","","19","1","","2","24x33 CL","","","PLAIN","0","21.17","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.49","","No Shipping class","0","142",""
"902098","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK","902098.webp","SMIRNOFF RASPBERRY CRUNCH AND LEMONADE PMP£2.19","SMIRNOFF RASPBERRY CRUNCH AND LEMONADE PMP£2.19","SMIRNOFF RASPBERRY CRUNCH AND LEMONADE PMP£2.19","1","1","","","","10","13.99","0","01/09/2025","07/09/2025","smirnoff-raspberry-crunch-and-lemonade-pmpps219-902098","","","","20","default=2","","","","19","1","","20","12x250ML","","","PMP","0","31.55","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.19","","No Shipping class","0","143",""
"902229","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","DEBOWE POLISH LAGER 4PK7%","DEBOWE POLISH LAGER 4PK7%","DEBOWE POLISH LAGER 4PK7%","1","1","","","","10","30.99","0","01/09/2025","07/09/2025","debowe-polish-lager-4pk7-902229","","","","3","default=6","","","","19","1","","3","6x500ML","","","PLAIN","0","23.93","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","8.49","","No Shipping class","0","144",""
"902531","","en","variant_family","configurable","SPIRITS/GIN","0","GORDONS GIN PM £10.49","GORDONS GIN PM £10.49","GORDONS GIN PM £10.49","1","1","","","","0","0","0","01/09/2025","07/09/2025","gordons-gin-pm-ps1049-902531","","","","114","0","","","","0","0","","4","1x35CL","","","PMP","0","22.33","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","10.49","","No Shipping class","sku=902531a,pack_size=Pack 1|sku=902531c,pack_size=Pack 2|sku=902531b,pack_size=Pack 3","145","The special price field must be less than 0."
"902675","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK","902675.webp","CAPTAIN MORGAN PEPSIMAX£2.19","CAPTAIN MORGAN PEPSIMAX£2.19","CAPTAIN MORGAN PEPSIMAX£2.19","1","1","","","","10","13.99","12.49","01/09/2025","07/09/2025","captain-morgan-pepsimaxps219-902675","","","","32","default=46","","","","19","1","","32","12x250ML","","","PMP","0","33.84","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.19","","No Shipping class","0","146",""
"903231","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","903231.webp","BIRRA MORETTI BEER ZERO 4 PACK","BIRRA MORETTI BEER ZERO 4 PACK","BIRRA MORETTI BEER ZERO 4 PACK","1","1","","","","10","17.99","15.99","01/09/2025","07/09/2025","birra-moretti-beer-zero-4-pack-903231","","","","2","default=3","","","","19","1","","2","6x330ML","","","PLAIN","0","30.7","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6","","No Shipping class","0","147",""
"903239","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/READY TO DRINK","903239.webp","DUPPY SHARE PINK TING-A-LING","DUPPY SHARE PINK TING-A-LING","DUPPY SHARE PINK TING-A-LING","1","1","","","","10","16.99","0","01/09/2025","07/09/2025","duppy-share-pink-ting-a-ling-903239","","","","7","default=1","","","","19","1","","7","12x250ML","","","PLAIN","0","24.83","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.3","","No Shipping class","0","148",""
"903459","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","903459.webp","GUINNESS 0%4PACK PM£5.99","GUINNESS 0%4PACK PM£5.99","GUINNESS 0%4PACK PM£5.99","1","1","","","","10","22.99","0","01/09/2025","07/09/2025","guinness-04pack-pmps599-903459","","","","14","default=2","","","","19","1","","14","6x440ML","","","PMP","0","19.9","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","5.99","","No Shipping class","0","149",""
"137078","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","137078.webp","ASAHI SUPER DRY BEER NRB","ASAHI SUPER DRY BEER NRB","ASAHI SUPER DRY BEER NRB","1","1","","","","10","21.99","0","01/09/2025","07/09/2025","asahi-super-dry-beer-nrb-137078","","","","16","default=1","","","","19","1","","16","24x330ML","","","PLAIN","0","40.98","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.99","","No Shipping class","0","150",""
"138339","","en","variant_family","simple","WINE/RED WINE","138339.webp","CASILLERO TEMPRANILLO","CASILLERO TEMPRANILLO","CASILLERO TEMPRANILLO","1","1","","","","10","33.79","0","01/09/2025","07/09/2025","casillero-tempranillo-138339","","","","8","default=11","","","","19","1","","8","6x75CL","","","PLAIN","0","23.72","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","8.99","","No Shipping class","0","151",""
"17590","","en","variant_family","configurable","SPIRITS/RUM","0","BACARDI CARTA BLANCA RUM PM£7.29","BACARDI CARTA BLANCA RUM PM£7.29","BACARDI CARTA BLANCA RUM PM£7.29","1","1","","","","0","0","0","01/09/2025","07/09/2025","bacardi-carta-blanca-rum-pmps729-17590","","","","60","0","","","","0","0","","5","1x20CL","","","PMP","0","17.86","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","7.29","","No Shipping class","sku=17590a,pack_size=Pack 1|sku=17590c,pack_size=Pack 2","152","The special price field must be less than 0."
"109245","","en","variant_family","configurable","SPIRITS/TEQUILA, LIQUEURS & APERITIFS","0","ALIZE GOLD 16%ABV","ALIZE GOLD 16%ABV","ALIZE GOLD 16%ABV","1","1","","","","0","0","0","01/09/2025","07/09/2025","alize-gold-16abv-109245","","","","59","0","","","","0","0","","9","1x70CL","","","PLAIN","0","26.98","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","22.99","","No Shipping class","sku=109245a,pack_size=Pack 1|sku=109245c,pack_size=Pack 2","153","The special price field must be less than 0."
"109246","","en","variant_family","configurable","SPIRITS/TEQUILA, LIQUEURS & APERITIFS","109246.webp","ALIZE RED LIQUEUR 16%ABV","ALIZE RED LIQUEUR 16%ABV","ALIZE RED LIQUEUR 16%ABV","1","1","","","","0","0","0","01/09/2025","07/09/2025","alize-red-liqueur-16abv-109246","","","","43","0","","","","0","0","","7","1x70CL","","","PLAIN","0","26.98","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","22.99","","No Shipping class","sku=109246a,pack_size=Pack 1|sku=109246c,pack_size=Pack 2","154","The special price field must be less than 0."
"88131","","en","variant_family","configurable","SPIRITS/TEQUILA, LIQUEURS & APERITIFS","88131.webp","BAILEYS IRISH CREAM","BAILEYS IRISH CREAM","BAILEYS IRISH CREAM","1","1","","","","0","0","0","01/09/2025","07/09/2025","baileys-irish-cream-88131","","","","12","0","","","","0","0","","2","1x70CL","","","PLAIN","0","22.38","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","16.99","","No Shipping class","sku=88131a,pack_size=Pack 1|sku=88131c,pack_size=Pack 2","155","The special price field must be less than 0."
"54236","","en","variant_family","simple","WINE/RED WINE","54236.webp","BLOSSOM HILL RED WINE","BLOSSOM HILL RED WINE","BLOSSOM HILL RED WINE","1","1","","","","10","23.99","22.79","01/09/2025","07/09/2025","blossom-hill-red-wine-54236","","","","13","default=20","","","","19","1","","13","6x75CL","","","PLAIN","0","29.07","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","156",""
"80028","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","80028.webp","CARLING LAGER PINT CAN 4PACK PM£6.99","CARLING LAGER PINT CAN 4PACK PM£6.99","CARLING LAGER PINT CAN 4PACK PM£6.99","1","1","","","","10","22.99","21.49","01/09/2025","07/09/2025","carling-lager-pint-can-4pack-pmps699-80028","","","","7","default=8","","","","19","1","","7","6x568ml","","","PMP","0","30.5","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","157",""
"54242","","en","variant_family","simple","WINE/WHITE WINE","54242.webp","BLOSSOM HILL WHITE WINE","BLOSSOM HILL WHITE WINE","BLOSSOM HILL WHITE WINE","1","1","","","","10","23.99","22.79","01/09/2025","07/09/2025","blossom-hill-white-wine-54242","","","","29","default=12","","","","19","1","","29","6x75CL","","","PLAIN","0","29.07","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","158",""
"54244","","en","variant_family","simple","WINE/ROSE WINE","54244.webp","BLOSSOM HILL ROSE WINE","BLOSSOM HILL ROSE WINE","BLOSSOM HILL ROSE WINE","1","1","","","","10","23.99","22.79","01/09/2025","07/09/2025","blossom-hill-rose-wine-54244","","","","19","default=3","","","","19","1","","19","6x75CL","","","PLAIN","0","37.95","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","7.99","","No Shipping class","0","159",""
"84438","","en","variant_family","simple","WINE/PROSECCO, CHAMPAGNE & SPARKLING WINE","84438.webp","MARTINI ASTI SPARKLING WINE","MARTINI ASTI SPARKLING WINE","MARTINI ASTI SPARKLING WINE","1","1","","","","10","37.49","36.99","01/09/2025","07/09/2025","martini-asti-sparkling-wine-84438","","","","9","default=16","","","","19","1","","9","6x75CL","","","PLAIN","0","24.34","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","9.99","","No Shipping class","0","160",""
"64778","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","64778.webp","BECKS BIER NRB 6PACK 4%","BECKS BIER NRB 6PACK 4%","BECKS BIER NRB 6PACK 4%","1","1","","","","10","15.99","0","01/09/2025","07/09/2025","becks-bier-nrb-6pack-4-64778","","","","3","default=4","","","","19","1","","3","4x275ML","","","PLAIN","0","27.94","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","7.49","","No Shipping class","0","161",""
"142353","","en","variant_family","simple","WINE/WHITE WINE","142353.webp","STRAW HAT WHITE WINE 11%","STRAW HAT WHITE WINE 11%","STRAW HAT WHITE WINE 11%","1","1","","","","10","24.65","0","01/09/2025","07/09/2025","straw-hat-white-wine-11-142353","","","","11","default=14","","","","19","1","","11","6x75CL","","","PLAIN","0","22.78","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","162",""
